1500_finish_s,3000_finish_s,5000_finish_s,mile1_s,mile2_s,mile3_s
211.6,456.38,1450.7,485.8,465.6,454.5
211.6,456.38,1461.3,468.2,487.6,452.3
211.6,456.39,1434.6,473.7,482.1,426.1
211.6,456.4,1454.9,465.4,473.8,465.7
211.6,456.4,1478.7,485.5,467.1,458.5
211.6,456.42,1456.7,466.4,485.2,457.0
211.61,456.43,1470.9,479.7,476.6,458.8
211.61,456.44,1484.7,467.8,501.0,459.9
211.61,456.44,1447.8,455.0,471.4,495.4
211.61,456.44,1472.9,473.9,480.0,469.1
211.61,456.46,1468.1,495.6,464.8,461.1
211.61,456.47,1507.6,489.1,500.4,466.3
211.62,456.47,1586.5,522.8,513.3,499.5
211.62,456.48,1588.4,509.8,496.1,531.5
211.62,456.49,1595.9,524.8,511.9,502.7
211.63,456.52,1604.7,490.9,547.1,513.1
211.63,456.53,1612.0,521.1,529.4,501.7
211.63,456.53,1637.0,512.3,530.5,544.4
211.64,456.53,1644.8,490.5,551.3,557.9
211.64,456.54,1645.8,537.8,559.3,505.6
211.64,456.55,1656.0,559.3,539.1,503.9
211.64,456.55,1672.9,522.1,540.8,553.4
211.64,456.55,1668.3,552.2,527.3,537.4
211.65,456.56,1674.4,579.2,528.1,514.2
211.65,456.58,1701.9,537.9,538.8,559.2
211.66,456.58,1706.2,564.1,560.0,526.8
211.66,456.59,1707.6,541.8,529.4,579.6
211.67,456.59,1733.4,554.9,584.9,531.2
211.67,456.6,1729.1,521.9,593.3,559.4
211.67,456.6,1764.1,573.9,552.9,565.9
211.68,456.61,1755.9,576.6,555.1,568.9
211.68,456.62,1751.4,574.4,555.3,577.3
211.68,456.62,1754.5,569.6,563.4,573.0
211.69,456.63,1771.1,571.0,574.1,560.8
211.69,456.64,1790.7,607.8,562.5,553.9
211.7,456.66,1791.6,585.1,593.5,563.7
211.7,456.66,1787.4,585.9,549.9,592.4
211.7,456.68,1816.0,571.2,588.6,588.3
211.7,456.68,1827.2,599.6,565.0,592.2
211.7,456.68,1833.5,595.4,574.8,601.2
211.7,456.68,1828.6,558.5,588.3,620.6
211.7,456.69,1864.9,601.3,591.8,610.5
211.71,456.69,1886.4,603.8,612.5,594.0
211.71,456.69,1872.7,607.5,609.6,595.0
211.71,456.7,1900.3,630.8,593.3,609.0
211.72,456.7,1888.7,596.4,614.7,613.0
211.72,456.71,1898.0,608.8,593.5,638.0
211.72,456.71,1909.1,613.1,628.5,608.4
211.73,456.72,1926.2,619.7,622.6,621.5
211.74,456.73,1924.8,644.2,636.5,583.8
211.74,456.74,1951.0,631.7,640.1,602.8
211.74,456.74,1958.5,624.1,636.4,624.9
211.74,456.75,1965.5,607.2,648.5,639.5
211.75,456.76,1988.6,641.1,647.3,635.6
211.75,456.76,1978.1,624.7,639.3,666.9
211.76,456.76,2008.8,626.1,651.3,653.4
211.76,456.77,1993.7,622.3,660.6,662.6
211.76,456.78,2022.2,661.3,625.1,664.6
211.76,456.78,2020.8,617.7,656.3,673.8
211.76,456.79,2032.0,676.3,668.1,623.1
211.76,456.79,2037.9,633.4,661.1,678.3
211.77,456.8,2064.0,641.2,680.3,676.9
211.77,456.81,2068.8,659.3,708.7,644.6
211.77,456.81,2116.7,674.9,711.3,649.5
211.77,456.81,2104.2,667.3,684.0,689.0
211.78,456.81,2116.0,697.5,680.4,669.9
211.78,456.82,2114.0,663.1,682.4,699.8
211.78,456.83,2148.8,649.2,727.5,711.6
211.78,456.83,2134.6,667.4,690.2,712.2
211.78,456.84,2167.5,693.8,695.5,702.4
211.79,456.84,2172.7,680.8,717.8,690.7
211.79,456.85,2160.7,672.7,708.9,706.8
211.79,456.85,2165.3,697.9,714.6,668.6
211.8,456.85,2183.3,722.7,715.7,674.1
211.8,456.87,2174.0,654.8,665.5,772.4
211.8,456.88,2199.5,679.1,730.0,702.6
211.8,456.89,2194.8,660.4,716.9,750.9
211.81,456.89,2187.2,733.5,723.5,672.2
211.81,456.89,2255.0,728.1,713.1,731.7
211.81,456.9,2257.2,727.9,714.3,737.3
211.81,456.91,2245.6,694.7,704.9,789.0
211.81,456.94,2284.3,755.4,714.5,743.8
211.81,456.95,2282.5,772.6,719.6,703.3
211.82,456.96,2250.7,709.7,721.6,744.3
211.82,456.97,2304.2,751.7,739.7,734.6
211.82,456.97,2305.7,699.6,759.9,776.5
211.83,456.98,2339.6,722.4,782.0,771.5
211.83,456.98,2359.5,770.4,755.6,772.6
211.84,456.98,2387.7,764.8,771.1,769.0
211.84,457.0,2384.8,783.1,754.6,760.7
211.85,457.01,2379.3,784.3,741.4,785.4
211.85,457.02,2426.5,790.4,786.9,767.3
211.85,457.03,2440.1,758.8,780.0,820.2
211.85,457.04,2468.1,755.7,825.0,800.6
211.86,457.05,2466.1,806.5,777.6,801.8
211.86,457.05,2501.5,837.9,767.0,818.2
211.86,457.05,2515.9,807.1,804.3,823.4
211.86,457.05,2518.8,845.3,802.5,779.1
211.87,457.08,2522.5,829.2,800.5,822.4
211.87,457.09,2542.5,850.9,793.0,812.1
211.87,457.12,2594.2,887.8,835.8,783.4
211.87,457.12,2641.4,831.8,873.7,834.3
211.87,457.12,2624.9,841.9,879.2,797.7
211.88,457.14,2662.0,887.0,870.2,824.3
211.88,457.14,2681.5,833.5,880.4,883.5
211.89,457.15,2723.8,874.0,884.1,871.1
211.89,457.15,2730.6,903.8,851.4,880.6
211.89,457.16,2746.1,904.0,922.9,837.1
211.89,457.16,2750.8,899.4,870.8,902.9
211.9,457.18,2800.1,941.2,937.1,830.6
211.9,457.18,2887.1,904.4,985.2,890.1
211.9,457.18,2889.7,865.7,993.9,935.8
211.9,457.19,2883.4,916.6,923.0,954.2
211.9,457.21,2876.2,965.0,935.2,889.1
211.9,457.22,2977.7,956.4,923.9,993.9
211.91,457.23,3048.6,1024.1,976.2,933.5
211.91,457.23,3047.5,1027.3,1007.0,907.7
211.91,457.24,3036.5,1041.9,929.6,969.2
211.91,457.27,3072.8,1022.9,967.8,979.1
211.91,457.28,3063.6,987.0,1014.1,975.7
211.92,457.3,3080.1,978.2,978.1,1041.7
211.92,457.3,3083.2,974.2,1040.4,966.4
211.92,457.31,3101.9,965.7,1033.9,1002.0
211.93,457.32,3092.9,1003.7,976.4,1021.0
211.93,457.32,3103.9,953.2,1030.0,1020.7
211.94,457.32,3173.8,1010.0,996.5,1047.0
211.94,457.33,3190.2,1028.4,1009.5,1031.9
211.94,457.33,3193.2,981.6,1013.8,1078.8
211.94,457.34,3193.6,1071.4,1038.3,988.1
211.94,457.34,3213.8,983.3,1093.1,1030.4
211.94,457.35,3232.7,1068.4,1014.9,1036.6
211.95,457.36,3240.7,996.7,1097.8,1026.3
211.95,457.37,3245.5,1059.9,1081.4,1001.3
211.95,457.38,3314.6,1052.5,1097.3,1058.8
211.95,457.39,3318.2,1085.4,1067.9,1043.2
211.95,457.39,3344.3,1109.6,1081.1,1016.2
211.95,457.4,3336.8,1050.5,1121.9,1043.2
211.96,457.4,3366.3,1108.1,1082.3,1082.3
211.96,457.4,3457.5,1160.1,1115.2,1059.7
211.96,457.41,3469.3,1136.8,1086.9,1130.8
211.96,457.41,3468.7,1122.3,1123.4,1108.8
211.96,457.42,3466.6,1088.5,1144.6,1114.0
211.96,457.43,3493.4,1134.0,1124.5,1106.3
211.96,457.43,3493.6,1102.8,1174.3,1081.0
211.96,457.44,3522.2,1086.9,1145.6,1169.4
211.96,457.44,3515.0,1121.9,1085.6,1187.1
211.97,457.46,3510.0,1112.5,1155.3,1154.3
211.97,457.47,3531.7,1085.8,1213.3,1116.8
211.97,457.48,3529.6,1122.2,1145.4,1133.5
211.97,457.48,3528.8,1134.2,1146.6,1141.0
211.97,457.49,3562.0,1136.5,1175.1,1129.5
211.97,457.49,3562.5,1180.9,1129.4,1139.8
211.97,457.49,3570.4,1109.7,1133.4,1204.7
211.98,457.5,3581.5,1110.9,1211.5,1136.2
211.98,457.5,3582.3,1147.9,1124.0,1179.1
211.98,457.5,3576.4,1215.1,1161.6,1090.3
211.98,457.5,3585.2,1189.2,1189.2,1085.0
211.98,457.51,3606.5,1182.7,1161.2,1110.0
211.99,457.51,3613.8,1100.9,1205.6,1195.4
211.99,457.52,3611.0,1106.1,1241.5,1148.3
212.0,457.53,3681.4,1130.5,1210.4,1211.1
212.0,457.53,3676.7,1230.8,1135.0,1184.1
212.0,457.56,3671.4,1100.4,1222.4,1220.7
212.0,457.56,3757.5,1195.5,1177.9,1280.8
212.0,457.56,3826.3,1288.7,1220.3,1192.6
212.0,457.57,3881.4,1214.6,1273.2,1254.7
212.01,457.57,3902.6,1292.5,1252.8,1219.1
212.01,457.58,3897.9,1298.5,1264.4,1206.9
212.01,457.6,4355.3,1459.7,1452.4,1309.8
212.01,457.6,4379.3,1461.3,1468.3,1317.4
212.01,457.62,1158.2,377.4,373.2,369.8
212.01,457.62,1155.3,380.3,374.0,366.9
212.01,457.63,1209.3,404.7,391.6,370.0
212.02,457.64,1364.4,432.4,447.1,438.6
212.02,457.64,1369.6,445.1,443.0,440.9
212.02,457.64,1422.8,456.1,479.4,431.7
212.03,457.65,1414.5,455.0,452.2,454.4
212.03,457.65,1442.9,451.1,484.5,449.8
212.03,457.65,1421.2,450.7,480.0,460.4
212.03,457.66,1513.8,467.2,493.9,508.4
212.03,457.68,1527.9,499.1,474.9,505.7
212.03,457.68,1544.0,494.5,455.9,543.9
212.03,457.68,1580.2,497.3,489.1,537.4
212.03,457.69,1584.2,529.7,497.0,515.7
212.04,457.69,1632.0,540.4,520.6,513.5
212.04,457.69,1638.1,516.6,537.4,527.2
212.04,457.69,1622.0,517.4,521.9,526.2
212.05,457.7,1696.2,557.2,531.8,543.0
212.05,457.7,1720.0,523.7,553.3,590.4
212.05,457.7,1736.8,571.2,549.1,542.1
212.06,457.7,1732.2,567.7,549.3,550.9
212.06,457.72,1738.7,564.5,547.9,561.4
212.06,457.72,1765.6,578.1,602.7,527.2
212.06,457.73,1802.6,582.8,570.4,579.0
212.06,457.73,1849.9,594.2,593.7,590.9
212.06,457.73,1854.4,590.9,570.3,625.4
212.07,457.73,1870.5,606.1,604.6,587.2
212.07,457.74,1932.3,639.7,617.0,615.1
212.08,457.74,1907.8,617.5,623.3,607.9
212.08,457.76,1977.0,651.0,640.8,620.9
212.08,457.76,1985.9,632.0,651.9,641.3
212.08,457.76,2007.7,659.2,634.3,624.0
212.09,457.76,2014.2,602.0,659.0,675.7
212.09,457.77,1996.2,694.5,624.4,599.1
212.09,457.77,2034.8,642.7,639.3,685.0
212.09,457.79,2027.1,710.9,638.2,601.7
212.1,457.8,2071.0,699.1,646.8,677.0
212.1,457.8,2094.4,691.6,655.7,672.6
212.1,457.8,2089.3,679.5,672.3,679.7
212.1,457.82,2097.5,700.2,684.1,655.8
212.1,457.84,2107.2,705.1,675.3,659.6
212.1,457.85,2108.5,657.4,660.1,719.0
212.1,457.85,2141.8,672.3,696.6,668.7
212.1,457.86,2173.5,699.5,703.1,698.0
212.1,457.89,2170.1,654.3,711.9,723.1
212.11,457.9,2182.9,711.6,705.7,672.3
212.11,457.91,2207.8,706.3,693.3,724.4
212.11,457.92,2226.7,756.0,739.8,657.8
212.12,457.93,2278.6,760.8,731.3,721.7
212.12,457.93,2362.2,747.0,791.6,759.0
212.12,457.94,2384.6,795.2,772.5,742.8
212.12,457.95,2381.3,813.1,770.8,737.0
212.13,457.95,2405.9,733.0,790.2,809.2
212.13,457.97,2490.5,813.7,841.5,771.1
212.13,457.97,2516.3,837.2,823.7,774.9
212.13,457.97,2601.6,850.4,814.3,862.2
212.13,457.97,2635.4,804.4,911.6,821.1
212.13,457.98,2652.4,828.1,904.1,836.9
212.13,457.98,2485.9,819.9,834.4,745.2
212.13,457.99,2751.7,924.0,898.8,823.5
212.13,458.0,2783.7,896.5,897.9,886.3
212.13,458.0,2793.3,899.3,886.1,909.0
212.13,458.01,2760.7,864.5,939.1,874.4
212.14,458.03,2754.1,928.6,860.1,888.0
212.14,458.03,2800.6,908.3,912.3,889.4
212.14,458.03,2803.2,890.9,942.2,879.8
212.14,458.06,2866.2,920.5,919.9,936.4
212.14,458.06,2930.2,953.9,936.9,957.5
212.15,458.07,2932.4,959.9,947.6,924.7
212.15,458.07,2954.7,970.1,942.9,934.2
212.15,458.07,2948.1,969.2,941.2,954.4
212.15,458.08,2977.2,970.4,962.7,951.8
212.15,458.08,3006.7,1033.4,987.5,893.2
212.15,458.08,3028.5,973.5,971.9,987.0
212.15,458.09,3098.5,1007.3,998.4,994.6
212.16,458.09,3191.4,984.9,1062.6,1006.8
212.16,458.1,3230.3,1096.2,1029.3,1014.4
212.16,458.1,3312.3,1122.9,1025.1,1051.1
212.16,458.1,3311.4,1112.1,1053.3,1048.3
212.16,458.1,3324.8,1052.6,1096.8,1074.5
212.16,458.11,3603.0,1136.3,1195.6,1124.6
212.17,458.11,1448.2,478.4,464.8,460.8
212.17,458.12,1474.1,507.2,463.6,466.4
212.17,458.12,1509.8,492.7,484.4,498.9
212.17,458.14,1539.3,475.2,522.3,495.4
212.17,458.15,1553.2,493.3,510.0,495.8
212.18,458.15,1565.5,481.6,497.3,527.9
212.18,458.15,1560.9,529.9,485.4,494.6
212.18,458.15,1564.4,530.3,518.8,463.0
212.18,458.16,1584.9,499.6,474.6,555.3
212.19,458.16,1575.2,531.2,504.6,499.5
212.19,458.18,1603.8,488.4,518.0,525.7
212.19,458.18,1620.7,523.8,505.0,531.3
212.19,458.18,1680.3,527.5,542.4,538.9
212.19,458.18,1700.7,537.0,561.1,542.8
212.2,458.19,1703.3,533.1,551.2,558.4
212.2,458.19,1754.0,543.5,547.1,584.4
212.2,458.19,1739.8,576.9,571.8,530.8
212.2,458.2,1723.2,583.2,543.7,535.0
212.2,458.2,1743.1,557.5,560.8,560.4
212.2,458.21,1742.9,538.8,545.1,597.1
212.2,458.21,1752.1,556.4,579.5,553.8
212.21,458.21,1751.0,529.5,589.4,568.7
212.21,458.22,1782.6,533.6,618.0,568.9
212.21,458.22,1777.5,591.5,552.2,577.4
212.22,458.24,1770.6,591.7,590.6,556.6
212.22,458.24,1796.9,598.7,593.3,559.1
212.22,458.25,1826.6,595.5,605.5,580.3
212.23,458.25,1854.7,596.6,598.2,595.0
212.23,458.26,1857.4,605.0,596.7,604.5
212.23,458.26,1862.2,614.4,601.3,586.2
212.24,458.26,1876.2,570.4,653.2,584.3
212.24,458.27,1905.5,601.2,596.7,638.9
212.24,458.27,1895.4,638.1,599.9,596.4
212.25,458.28,1900.8,629.8,589.3,629.6
212.26,458.28,1918.4,605.8,655.2,596.4
212.27,458.28,1940.7,608.8,628.0,631.8
212.27,458.3,1911.5,600.9,634.3,625.2
212.27,458.3,1970.2,643.7,614.6,634.3
212.28,458.3,1934.7,595.2,617.6,654.1
212.28,458.3,1932.1,619.6,634.6,616.5
212.28,458.3,1969.7,611.1,664.8,610.5
212.28,458.3,1948.5,607.8,641.7,637.0
212.29,458.31,1972.1,633.6,632.3,630.9
212.29,458.32,1969.5,646.5,628.4,608.0
212.29,458.33,1961.8,606.4,645.5,658.6
212.29,458.33,1972.0,633.3,654.5,623.4
212.3,458.34,1995.1,619.1,622.6,678.5
212.3,458.34,1989.7,641.4,644.1,620.7
212.3,458.35,1973.0,628.1,653.7,640.8
212.3,458.36,1993.3,645.2,645.9,622.5
212.3,458.37,2000.8,649.8,642.3,646.4
212.3,458.37,1991.3,635.3,672.3,638.9
212.3,458.39,2007.9,642.1,657.7,649.0
212.3,458.39,2011.0,665.7,623.9,661.4
212.31,458.4,2009.6,675.8,666.0,606.6
212.31,458.4,2020.4,634.6,654.1,674.1
212.32,458.4,2035.0,680.8,648.4,616.8
212.32,458.41,2027.8,668.1,662.6,641.2
212.33,458.41,2041.1,679.9,662.5,631.0
212.34,458.42,2058.1,646.5,655.7,672.1
212.34,458.43,2039.5,667.6,642.7,668.0
212.34,458.44,2061.4,674.9,678.2,637.2
212.34,458.45,2064.0,647.1,631.2,731.2
212.34,458.45,2077.2,697.2,692.5,625.9
212.34,458.45,2084.4,660.1,660.1,686.4
212.34,458.46,2084.0,669.9,691.2,659.0
212.35,458.47,2106.1,664.6,677.3,678.8
212.35,458.48,2119.6,683.2,637.6,722.5
212.35,458.49,2102.4,672.4,671.2,691.0
212.35,458.5,2099.6,664.6,684.0,694.6
212.35,458.5,2119.7,688.2,680.1,687.1
212.35,458.5,2114.9,688.1,681.4,678.2
212.35,458.5,2118.1,667.3,679.6,700.3
212.36,458.51,2109.9,668.6,715.9,682.5
212.37,458.51,2146.2,693.6,731.4,635.8
212.37,458.53,2134.1,679.1,671.6,714.1
212.37,458.53,2147.9,723.4,687.0,669.6
212.37,458.55,2161.4,709.8,707.3,667.5
212.37,458.55,2154.8,710.6,694.3,675.5
212.37,458.56,2162.1,719.9,695.4,670.4
212.37,458.57,2175.7,715.1,679.9,698.8
212.37,458.57,2168.5,660.6,689.4,741.5
212.37,458.58,2189.7,739.8,693.8,673.9
212.38,458.6,2188.0,662.9,710.8,745.9
212.38,458.6,2184.1,696.1,739.3,677.4
212.38,458.62,2197.9,713.7,722.7,693.4
212.38,458.62,2180.0,695.2,714.0,716.3
212.38,458.62,2203.4,750.2,695.2,693.9
212.39,458.63,2197.0,707.3,674.9,751.6
212.39,458.64,2201.3,692.9,711.3,733.2
212.39,458.64,2208.6,730.3,697.2,714.5
212.39,458.64,2221.5,743.7,682.5,719.9
212.39,458.65,2236.3,687.1,721.3,752.0
212.4,458.65,2248.3,716.9,733.3,718.8
212.4,458.67,2235.3,762.3,718.2,679.3
212.4,458.67,2234.7,748.1,706.2,714.5
212.41,458.67,2271.6,721.4,727.3,739.9
212.41,458.69,2244.7,729.2,727.0,724.0
212.41,458.7,2262.9,741.6,716.8,717.8
212.41,458.7,2256.7,767.0,693.2,734.1
212.42,458.7,2255.3,781.7,739.4,662.9
212.42,458.7,2268.6,712.2,735.7,719.8
212.42,458.71,2261.8,695.5,721.7,757.9
212.42,458.72,2265.1,726.3,711.4,744.6
212.42,458.72,2265.3,737.2,734.0,725.7
212.43,458.72,2276.7,748.1,775.2,679.8
212.43,458.73,2291.0,754.0,727.0,723.1
212.43,458.73,2295.1,774.4,762.4,678.4
212.43,458.73,2279.0,765.2,732.9,707.4
212.43,458.74,2298.7,778.9,705.5,738.3
212.43,458.74,2313.4,715.2,745.4,780.3
212.44,458.75,2316.7,736.0,756.6,755.3
212.44,458.77,2334.7,725.0,737.9,778.2
212.44,458.77,2327.6,774.4,741.9,737.9
212.44,458.77,2338.6,751.9,769.7,745.9
212.44,458.78,2352.1,756.5,743.6,754.6
212.45,458.78,2343.4,785.8,703.7,786.7
212.45,458.78,2344.2,786.3,758.8,723.2
212.45,458.79,2349.3,739.8,787.6,748.5
212.45,458.8,2336.3,751.5,778.2,738.8
212.46,458.8,2361.5,732.2,812.3,736.2
212.46,458.81,2367.3,732.2,794.9,769.2
212.46,458.82,2383.4,814.2,750.5,745.4
212.47,458.82,2378.8,744.7,736.4,809.4
212.47,458.83,2379.6,718.9,839.9,748.2
212.47,458.83,2387.9,759.5,767.7,773.3
212.47,458.83,2402.2,793.7,749.1,780.7
212.47,458.83,2391.3,782.6,792.4,741.9
212.48,458.83,2418.5,812.2,772.5,753.0
212.48,458.84,2426.3,799.0,775.6,752.8
212.48,458.86,2441.5,743.9,762.6,853.6
212.48,458.88,2449.6,765.3,817.6,779.4
212.48,458.88,2448.5,796.5,814.6,759.1
212.49,458.89,2467.9,745.5,817.9,792.8
212.49,458.89,2445.4,753.4,800.6,810.6
212.49,458.9,2449.3,772.0,796.5,795.4
212.49,458.9,2444.2,823.5,800.0,751.7
212.5,458.9,2455.3,799.0,772.2,802.7
212.5,458.9,2455.3,781.1,781.0,809.6
212.5,458.9,2445.2,787.1,784.5,794.3
212.5,458.91,2461.7,769.8,810.8,795.7
212.51,458.92,2458.6,769.3,808.9,804.5
212.51,458.92,2458.8,784.3,836.2,764.9
212.51,458.92,2465.6,826.1,763.9,800.7
212.51,458.93,2491.2,802.8,798.4,787.3
212.52,458.93,2485.0,756.0,812.8,820.6
212.52,458.95,2465.1,802.7,784.7,802.6
212.52,458.95,2472.6,779.1,778.0,839.9
212.52,458.95,2479.7,748.3,819.0,842.6
212.52,458.95,2511.8,810.0,846.2,761.3
212.52,458.96,2469.4,818.0,824.9,757.0
212.53,458.96,2486.7,830.8,801.4,778.5
212.53,458.97,2494.3,786.4,827.7,807.4
212.54,458.97,2492.8,828.0,768.7,794.1
212.54,458.97,2507.8,830.0,808.9,777.3
212.54,458.98,2507.0,838.1,802.3,789.6
212.54,458.98,2511.5,791.7,840.7,785.3
212.55,458.98,2488.2,845.1,790.6,793.6
212.55,458.98,2523.7,839.8,785.9,802.3
212.55,459.0,2524.4,849.8,797.2,780.7
212.55,459.0,2510.8,793.3,802.7,829.5
212.56,459.01,2524.4,848.5,773.8,804.0
212.56,459.02,2542.1,803.8,842.1,813.7
212.56,459.02,2521.4,779.2,833.8,838.6
212.56,459.02,2547.3,896.4,809.8,756.6
212.57,459.02,2542.0,810.3,816.2,832.3
212.57,459.02,2528.5,818.5,817.0,812.0
212.57,459.03,2544.0,812.2,827.3,816.7
212.57,459.03,2560.8,847.7,809.7,811.7
212.57,459.04,2566.4,824.0,814.0,837.3
212.57,459.05,2560.5,847.4,821.5,800.7
212.57,459.05,2583.6,851.0,788.9,842.0
212.58,459.05,2586.9,887.5,856.9,761.0
212.58,459.07,2608.2,811.9,868.7,848.7
212.58,459.08,2629.5,777.3,891.9,865.2
212.58,459.08,2628.7,868.8,807.9,831.5
212.58,459.08,2602.3,829.4,826.7,868.4
212.59,459.09,2627.2,847.4,885.9,801.4
212.59,459.09,2622.5,815.8,855.7,852.0
212.59,459.1,2650.5,889.2,871.4,786.5
212.59,459.1,2637.8,782.9,860.2,914.2
212.59,459.1,2642.6,851.2,855.6,857.5
212.59,459.11,2659.1,874.7,887.5,803.5
212.59,459.12,2683.9,860.0,882.3,850.4
212.6,459.12,2667.6,907.5,840.3,838.3
212.6,459.12,2677.7,891.5,836.4,854.7
212.6,459.13,2671.4,846.8,853.7,909.6
212.6,459.15,2700.6,867.1,834.5,910.9
212.6,459.16,2687.2,923.4,849.0,846.2
212.6,459.16,2698.5,918.1,882.4,820.2
212.6,459.17,2710.1,878.0,858.0,893.1
212.61,459.17,2701.6,893.3,910.0,832.9
212.61,459.18,2732.7,903.0,865.3,874.9
212.61,459.19,2754.8,876.6,880.7,884.8
212.62,459.19,2734.3,864.6,926.2,860.2
212.62,459.19,2740.3,959.5,871.0,822.8
212.62,459.2,2749.4,844.8,917.0,912.4
212.63,459.21,2747.7,849.5,914.5,904.2
212.63,459.22,2761.6,877.4,897.1,889.1
212.63,459.22,2774.6,914.0,877.2,887.3
212.63,459.22,2765.7,902.3,875.1,899.8
212.64,459.22,2765.9,891.6,917.1,865.9
212.64,459.22,2766.3,908.7,908.8,872.0
212.65,459.22,2774.7,894.6,934.0,859.5
212.65,459.23,2820.3,914.0,902.9,903.3
212.65,459.23,2801.1,862.6,920.9,926.5
212.65,459.24,2803.9,985.4,904.3,824.6
212.66,459.24,2825.2,904.4,907.7,923.2
212.66,459.25,2815.1,920.6,934.6,876.7
212.66,459.25,2807.9,919.5,893.9,910.6
212.67,459.25,2823.7,913.0,931.1,869.1
212.67,459.27,2842.1,872.0,902.7,968.6
212.67,459.27,2826.9,892.9,843.8,1001.1
212.67,459.27,2813.6,901.3,921.1,937.0
212.67,459.28,2829.8,928.8,937.7,889.0
212.67,459.28,2873.9,887.0,961.8,909.6
212.68,459.28,2850.9,900.4,928.6,940.1
212.68,459.29,2862.3,885.7,939.9,936.0
212.68,459.29,2845.5,893.7,929.5,948.9
212.68,459.29,2855.9,894.3,914.2,956.6
212.68,459.3,2851.4,922.1,930.4,914.9
212.68,459.3,2855.4,888.3,956.1,925.3
212.68,459.3,2859.4,953.5,913.1,898.9
212.68,459.3,2861.5,894.4,926.9,953.2
212.69,459.31,2879.3,980.1,897.7,910.4
212.69,459.32,2888.1,900.5,915.6,956.3
212.69,459.32,2865.3,899.9,986.3,901.8
212.69,459.34,2885.2,932.2,942.7,928.3
212.69,459.38,2903.5,911.2,918.6,988.1
212.69,459.38,2914.8,989.9,921.3,907.7
212.69,459.38,2912.7,892.5,934.1,989.9
212.7,459.39,2912.2,966.6,938.7,930.6
212.7,459.4,2926.7,970.8,915.8,930.1
212.7,459.4,2956.9,886.7,954.1,1005.3
212.7,459.4,2937.4,953.3,937.5,956.0
212.7,459.4,2946.5,946.1,946.4,940.8
212.7,459.4,2961.5,918.4,1023.1,915.8
212.7,459.41,2957.7,936.4,989.6,929.0
212.7,459.41,2960.4,912.0,972.9,972.8
212.7,459.42,2973.5,964.7,952.4,962.1
212.71,459.43,2985.8,969.1,983.6,929.5
212.71,459.43,2967.2,950.7,990.6,918.6
212.71,459.43,2988.3,946.6,960.0,992.8
212.71,459.43,2971.0,936.8,991.7,973.1
212.71,459.44,2985.9,995.2,941.4,948.3
212.71,459.45,3025.4,1006.7,973.5,934.5
212.71,459.45,2993.0,962.9,964.8,969.6
212.72,459.45,3015.2,998.1,980.6,953.4
212.72,459.46,3025.9,962.7,1030.6,927.5
212.72,459.47,3024.9,991.3,947.7,1000.2
212.72,459.48,3034.9,981.7,997.0,948.5
212.72,459.5,3036.7,999.0,972.8,942.0
212.72,459.5,3037.0,1007.8,980.6,936.0
212.73,459.5,3044.4,968.8,987.8,978.4
212.73,459.5,3046.5,997.0,910.3,1048.6
212.73,459.5,3067.1,1008.4,972.9,981.7
212.73,459.5,3058.9,963.0,1041.5,955.6
212.73,459.51,3063.1,991.1,1002.7,961.2
212.73,459.51,3063.8,974.8,1052.9,943.6
212.73,459.52,3074.1,994.6,942.9,1036.0
212.73,459.52,3097.8,985.1,1013.5,985.9
212.73,459.52,3101.7,1020.4,974.4,989.1
212.74,459.53,3085.3,999.1,984.3,1006.4
212.74,459.54,3088.3,1008.0,1000.4,978.1
212.74,459.55,3108.1,938.1,995.2,1058.1
212.74,459.55,3097.5,922.5,1061.0,1021.2
212.75,459.56,3109.1,984.2,964.5,1050.1
212.75,459.57,3124.0,964.3,1004.5,1059.6
212.75,459.57,3144.3,1043.2,966.6,1021.6
212.75,459.57,3150.8,1036.5,994.4,1018.1
212.75,459.58,3179.9,1065.1,1024.5,956.2
212.75,459.59,3165.6,1017.4,1033.9,1017.1
212.75,459.6,3173.6,1023.5,1020.4,1027.2
212.75,459.6,3189.0,1125.4,1021.1,916.9
212.76,459.6,3179.9,1032.9,984.9,1038.0
212.76,459.61,3177.2,1024.7,1028.0,1014.6
212.76,459.61,3205.9,1057.5,1043.4,988.4
212.76,459.62,3203.5,1045.8,1028.9,1015.7
212.76,459.62,3202.2,1054.6,979.8,1058.1
212.76,459.63,3220.1,1003.1,1055.5,1046.2
212.77,459.63,3192.5,1003.4,1012.8,1089.1
212.77,459.63,3220.6,1062.5,984.4,1063.4
212.77,459.63,3232.4,963.3,1024.9,1138.8
212.77,459.64,3239.4,1029.2,1071.1,1044.0
212.77,459.64,3265.9,996.1,1091.7,1056.1
212.77,459.65,3261.3,1141.3,996.4,1023.1
212.78,459.65,3274.4,1019.9,1100.5,1053.9
212.78,459.66,3273.3,1060.1,1053.8,1058.8
212.79,459.69,3266.5,1053.7,1041.2,1083.0
212.79,459.69,3274.4,1062.1,1038.4,1058.9
212.79,459.7,3274.3,1008.1,1096.0,1069.4
212.79,459.7,3298.0,1033.9,1068.3,1084.3
212.8,459.7,3303.6,1050.4,1064.1,1062.8
212.8,459.7,3320.2,1075.9,1096.3,1042.8
212.8,459.7,3313.2,1086.5,1083.6,1048.8
212.8,459.71,3340.6,1037.8,1072.4,1081.9
